Index,WebAddress,AccessTime,StatusCode,ResponseTime
3,https://www.celcom.com.my/personal,2020-12-15 02:41:27.366031,200,0.507910966873169
4,https://www.abc.com.my,2020-12-15 02:41:50.549832,400,23.69171142578125
0,https://www.digi.com.my/,2020-12-15 02:46:50.654478,200,0.0988469123840332
1,https://www.maxis.com.my/whats-new/,2020-12-15 02:46:50.754210,200,0.1985783576965332
2,https://www.u.com.my/,2020-12-15 02:46:50.911509,200,0.3558773994445801
3,https://www.celcom.com.my/personal,2020-12-15 02:46:51.027649,200,0.4720175266265869
4,https://www.abc.com.my,2020-12-15 02:47:14.172435,400,23.616803884506226
0,https://www.digi.com.my/,2020-12-15 02:52:14.279833,200,0.09651327133178711
1,https://www.maxis.com.my/whats-new/,2020-12-15 02:52:14.373999,200,0.19067883491516113
2,https://www.u.com.my/,2020-12-15 02:52:14.550621,200,0.36730122566223145
3,https://www.celcom.com.my/personal,2020-12-15 02:52:14.669117,200,0.4857971668243408
4,https://www.abc.com.my,2020-12-15 02:52:37.773786,400,23.590465545654297
0,https://www.digi.com.my/,2020-12-15 02:57:37.899040,200,0.1110527515411377
1,https://www.maxis.com.my/whats-new/,2020-12-15 02:57:37.999940,200,0.21195340156555176
2,https://www.u.com.my/,2020-12-15 02:57:38.165784,200,0.37779688835144043
3,https://www.celcom.com.my/personal,2020-12-15 02:57:38.279595,200,0.4916086196899414
4,https://www.abc.com.my,2020-12-15 02:58:01.465039,400,23.67705249786377
0,https://www.digi.com.my/,2020-12-15 03:03:01.562748,200,0.0909280776977539
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:03:01.693251,200,0.22143125534057617
2,https://www.u.com.my/,2020-12-15 03:03:01.844633,200,0.37281322479248047
3,https://www.celcom.com.my/personal,2020-12-15 03:03:01.968267,200,0.4964470863342285
4,https://www.abc.com.my,2020-12-15 03:03:25.092786,400,23.62096643447876
0,https://www.digi.com.my/,2020-12-15 03:08:25.190952,200,0.09143447875976562
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:08:25.290169,200,0.19065117835998535
2,https://www.u.com.my/,2020-12-15 03:08:25.417817,200,0.3182997703552246
3,https://www.celcom.com.my/personal,2020-12-15 03:08:25.525815,200,0.4262974262237549
4,https://www.abc.com.my,2020-12-15 03:08:48.654507,400,23.554988861083984
0,https://www.digi.com.my/,2020-12-15 03:13:48.772142,200,0.10362648963928223
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:13:48.871614,200,0.20309782028198242
2,https://www.u.com.my/,2020-12-15 03:13:49.029146,200,0.36063051223754883
3,https://www.celcom.com.my/personal,2020-12-15 03:13:49.143952,200,0.4754364490509033
4,https://www.abc.com.my,2020-12-15 03:14:12.287521,400,23.61900544166565
0,https://www.digi.com.my/,2020-12-15 03:19:12.406448,200,0.09772086143493652
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:19:12.537865,200,0.22913742065429688
2,https://www.u.com.my/,2020-12-15 03:19:12.716553,200,0.4078249931335449
3,https://www.celcom.com.my/personal,2020-12-15 03:19:12.848871,200,0.5401432514190674
4,https://www.abc.com.my,2020-12-15 03:19:35.916416,400,23.607687950134277
0,https://www.digi.com.my/,2020-12-15 03:24:36.024743,200,0.09014177322387695
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:24:36.122707,200,0.18810558319091797
2,https://www.u.com.my/,2020-12-15 03:24:36.275596,200,0.34099531173706055
3,https://www.celcom.com.my/personal,2020-12-15 03:24:36.387661,200,0.4530603885650635
4,https://www.abc.com.my,2020-12-15 03:24:59.518673,400,23.58407235145569
0,https://www.digi.com.my/,2020-12-15 03:29:59.622464,200,0.09532427787780762
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:30:00.076905,200,0.5497651100158691
2,https://www.u.com.my/,2020-12-15 03:30:00.213037,200,0.6858973503112793
3,https://www.celcom.com.my/personal,2020-12-15 03:30:00.324075,200,0.7969348430633545
4,https://www.abc.com.my,2020-12-15 03:30:23.421410,400,23.894270181655884
0,https://www.digi.com.my/,2020-12-15 03:35:23.532957,200,0.09435796737670898
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:35:23.640693,200,0.20209383964538574
2,https://www.u.com.my/,2020-12-15 03:35:23.811754,200,0.3731546401977539
3,https://www.celcom.com.my/personal,2020-12-15 03:35:23.929424,200,0.49082469940185547
4,https://www.abc.com.my,2020-12-15 03:35:47.068745,400,23.63014531135559
0,https://www.digi.com.my/,2020-12-15 03:40:47.181171,200,0.09621238708496094
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:40:47.276577,200,0.19161748886108398
2,https://www.u.com.my/,2020-12-15 03:40:47.455196,200,0.370236873626709
3,https://www.celcom.com.my/personal,2020-12-15 03:40:47.565782,200,0.480823278427124
4,https://www.abc.com.my,2020-12-15 03:41:10.649855,400,23.56489586830139
0,https://www.digi.com.my/,2020-12-15 03:46:10.756993,200,0.09045720100402832
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:46:10.858582,200,0.1920456886291504
2,https://www.u.com.my/,2020-12-15 03:46:12.146502,200,1.4799659252166748
3,https://www.celcom.com.my/personal,2020-12-15 03:46:12.258755,200,1.5922186374664307
4,https://www.abc.com.my,2020-12-15 03:46:35.386248,400,24.719711542129517
0,https://www.digi.com.my/,2020-12-15 03:51:35.495179,200,0.1038966178894043
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:51:35.593286,200,0.20200347900390625
2,https://www.u.com.my/,2020-12-15 03:51:36.266185,200,0.8749017715454102
3,https://www.celcom.com.my/personal,2020-12-15 03:51:36.377049,200,0.9857656955718994
4,https://www.abc.com.my,2020-12-15 03:51:59.536060,400,24.144777536392212
0,https://www.digi.com.my/,2020-12-15 03:56:59.629464,200,0.08715963363647461
1,https://www.maxis.com.my/whats-new/,2020-12-15 03:56:59.761584,200,0.21927905082702637
2,https://www.u.com.my/,2020-12-15 03:56:59.914975,200,0.37267041206359863
3,https://www.celcom.com.my/personal,2020-12-15 03:57:00.038171,200,0.4958662986755371
4,https://www.abc.com.my,2020-12-15 03:57:23.152507,400,23.610201835632324
0,https://www.digi.com.my/,2020-12-15 04:02:23.244459,200,0.08662605285644531
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:02:23.341915,200,0.18408203125
2,https://www.u.com.my/,2020-12-15 04:02:23.499155,200,0.3413219451904297
3,https://www.celcom.com.my/personal,2020-12-15 04:02:23.610568,200,0.45273423194885254
4,https://www.abc.com.my,2020-12-15 04:02:46.732131,400,23.574297189712524
0,https://www.digi.com.my/,2020-12-15 04:07:46.839733,200,0.1014566421508789
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:07:46.956206,200,0.21792984008789062
2,https://www.u.com.my/,2020-12-15 04:07:47.299410,200,0.5611333847045898
3,https://www.celcom.com.my/personal,2020-12-15 04:07:47.410621,200,0.6723451614379883
4,https://www.abc.com.my,2020-12-15 04:08:10.550979,400,23.812702894210815
0,https://www.digi.com.my/,2020-12-15 04:13:10.660762,200,0.09629178047180176
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:13:10.791949,200,0.2274792194366455
2,https://www.u.com.my/,2020-12-15 04:13:10.928559,200,0.364088773727417
3,https://www.celcom.com.my/personal,2020-12-15 04:13:11.041464,200,0.47699451446533203
4,https://www.abc.com.my,2020-12-15 04:13:34.176261,400,23.611791372299194
0,https://www.digi.com.my/,2020-12-15 04:18:34.284710,200,0.09302306175231934
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:18:34.380827,200,0.18913984298706055
2,https://www.u.com.my/,2020-12-15 04:18:35.673302,200,1.4816153049468994
3,https://www.celcom.com.my/personal,2020-12-15 04:18:35.783693,200,1.5920062065124512
4,https://www.abc.com.my,2020-12-15 04:18:58.927189,400,24.73550248146057
0,https://www.digi.com.my/,2020-12-15 04:23:59.045840,200,0.11252641677856445
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:23:59.144905,200,0.2115917205810547
2,https://www.u.com.my/,2020-12-15 04:23:59.961084,200,1.0277702808380127
3,https://www.celcom.com.my/personal,2020-12-15 04:24:00.103426,200,1.1701126098632812
4,https://www.abc.com.my,2020-12-15 04:24:23.228891,400,24.29557728767395
0,https://www.digi.com.my/,2020-12-15 04:29:23.347432,200,0.10470461845397949
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:29:23.458518,200,0.2157907485961914
2,https://www.u.com.my/,2020-12-15 04:29:23.607802,200,0.36507463455200195
3,https://www.celcom.com.my/personal,2020-12-15 04:29:23.726576,200,0.48384833335876465
4,https://www.abc.com.my,2020-12-15 04:29:46.852252,400,23.609524965286255
0,https://www.digi.com.my/,2020-12-15 04:34:46.962141,200,0.09743213653564453
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:34:47.061596,200,0.19688749313354492
2,https://www.u.com.my/,2020-12-15 04:34:47.202151,200,0.33744239807128906
3,https://www.celcom.com.my/personal,2020-12-15 04:34:47.311133,200,0.4464242458343506
4,https://www.abc.com.my,2020-12-15 04:35:10.424108,400,23.559399366378784
0,https://www.digi.com.my/,2020-12-15 04:40:10.558193,200,0.11653518676757812
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:40:10.666314,200,0.224656343460083
2,https://www.u.com.my/,2020-12-15 04:40:10.820678,200,0.37902021408081055
3,https://www.celcom.com.my/personal,2020-12-15 04:40:10.931765,200,0.49010753631591797
4,https://www.abc.com.my,2020-12-15 04:40:34.025982,400,23.58432388305664
0,https://www.digi.com.my/,2020-12-15 04:45:34.144080,200,0.10527420043945312
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:45:34.242323,200,0.20351672172546387
2,https://www.u.com.my/,2020-12-15 04:45:34.402198,200,0.3633921146392822
3,https://www.celcom.com.my/personal,2020-12-15 04:45:34.513583,200,0.4747772216796875
4,https://www.abc.com.my,2020-12-15 04:45:57.649573,400,23.610767126083374
0,https://www.digi.com.my/,2020-12-15 04:50:57.757025,200,0.0959470272064209
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:50:57.875837,200,0.21475863456726074
2,https://www.u.com.my/,2020-12-15 04:51:00.657158,200,2.996080160140991
3,https://www.celcom.com.my/personal,2020-12-15 04:51:00.766856,200,3.105778217315674
4,https://www.abc.com.my,2020-12-15 04:51:23.877734,400,26.21665596961975
0,https://www.digi.com.my/,2020-12-15 04:56:23.992317,200,0.10124421119689941
1,https://www.maxis.com.my/whats-new/,2020-12-15 04:56:24.092326,200,0.20125293731689453
2,https://www.u.com.my/,2020-12-15 04:56:24.237898,200,0.34682512283325195
3,https://www.celcom.com.my/personal,2020-12-15 04:56:24.352354,200,0.46128082275390625
4,https://www.abc.com.my,2020-12-15 04:56:47.503017,400,23.6119441986084
0,https://www.digi.com.my/,2020-12-15 05:01:47.626090,200,0.10553836822509766
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:01:47.726894,200,0.20634150505065918
2,https://www.u.com.my/,2020-12-15 05:01:48.883503,200,1.3629505634307861
3,https://www.celcom.com.my/personal,2020-12-15 05:01:49.004462,200,1.4839098453521729
4,https://www.abc.com.my,2020-12-15 05:02:12.104797,400,24.584244966506958
0,https://www.digi.com.my/,2020-12-15 05:07:12.217324,200,0.09537839889526367
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:07:12.372809,200,0.25086331367492676
2,https://www.u.com.my/,2020-12-15 05:07:14.063814,200,1.9418680667877197
3,https://www.celcom.com.my/personal,2020-12-15 05:07:14.170193,200,2.0482470989227295
4,https://www.abc.com.my,2020-12-15 05:07:37.294464,400,25.172518253326416
0,https://www.digi.com.my/,2020-12-15 05:12:37.412786,200,0.10455942153930664
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:12:37.512233,200,0.20400643348693848
2,https://www.u.com.my/,2020-12-15 05:12:37.661538,200,0.35331177711486816
3,https://www.celcom.com.my/personal,2020-12-15 05:12:37.773747,200,0.46552062034606934
4,https://www.abc.com.my,2020-12-15 05:13:00.867123,400,23.558897495269775
0,https://www.digi.com.my/,2020-12-15 05:18:00.980681,200,0.09536147117614746
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:18:01.099607,200,0.21428799629211426
2,https://www.u.com.my/,2020-12-15 05:18:01.259826,200,0.37450647354125977
3,https://www.celcom.com.my/personal,2020-12-15 05:18:01.372631,200,0.48731160163879395
4,https://www.abc.com.my,2020-12-15 05:18:24.483014,400,23.597694873809814
0,https://www.digi.com.my/,2020-12-15 05:23:24.589637,200,0.08693623542785645
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:23:24.689693,200,0.18699193000793457
2,https://www.u.com.my/,2020-12-15 05:23:24.859639,200,0.35693836212158203
3,https://www.celcom.com.my/personal,2020-12-15 05:23:24.971038,200,0.4683372974395752
4,https://www.abc.com.my,2020-12-15 05:23:48.107655,400,23.6049542427063
0,https://www.digi.com.my/,2020-12-15 05:28:48.209161,200,0.09367513656616211
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:28:48.308475,200,0.19298887252807617
2,https://www.u.com.my/,2020-12-15 05:28:48.469200,200,0.3537132740020752
3,https://www.celcom.com.my/personal,2020-12-15 05:28:48.577922,200,0.462435245513916
4,https://www.abc.com.my,2020-12-15 05:29:11.710419,400,23.594932079315186
0,https://www.digi.com.my/,2020-12-15 05:34:11.821209,200,0.09058690071105957
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:34:11.921115,200,0.19049358367919922
2,https://www.u.com.my/,2020-12-15 05:34:12.071270,200,0.3406486511230469
3,https://www.celcom.com.my/personal,2020-12-15 05:34:12.185051,200,0.45442914962768555
4,https://www.abc.com.my,2020-12-15 05:34:35.268250,400,23.537628173828125
0,https://www.digi.com.my/,2020-12-15 05:39:35.417223,200,0.14251303672790527
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:39:35.515419,200,0.24070954322814941
2,https://www.u.com.my/,2020-12-15 05:39:35.679931,200,0.40522074699401855
3,https://www.celcom.com.my/personal,2020-12-15 05:39:35.796734,200,0.5220241546630859
4,https://www.abc.com.my,2020-12-15 05:39:58.897170,400,23.623127460479736
0,https://www.digi.com.my/,2020-12-15 05:44:58.997565,200,0.08927607536315918
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:44:59.121437,200,0.213148832321167
2,https://www.u.com.my/,2020-12-15 05:44:59.255680,200,0.34739160537719727
3,https://www.celcom.com.my/personal,2020-12-15 05:44:59.370726,200,0.46243739128112793
4,https://www.abc.com.my,2020-12-15 05:45:22.828188,400,23.919899225234985
0,https://www.digi.com.my/,2020-12-15 05:50:22.952420,200,0.10906124114990234
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:50:23.049055,200,0.20569562911987305
2,https://www.u.com.my/,2020-12-15 05:50:23.215628,200,0.3722691535949707
3,https://www.celcom.com.my/personal,2020-12-15 05:50:23.337120,200,0.4937610626220703
4,https://www.abc.com.my,2020-12-15 05:50:46.456289,400,23.612930059432983
0,https://www.digi.com.my/,2020-12-15 05:55:46.565873,200,0.09758949279785156
1,https://www.maxis.com.my/whats-new/,2020-12-15 05:55:46.664053,200,0.1957688331604004
2,https://www.u.com.my/,2020-12-15 05:55:47.830945,200,1.3626608848571777
3,https://www.celcom.com.my/personal,2020-12-15 05:55:47.944362,200,1.4760775566101074
4,https://www.abc.com.my,2020-12-15 05:56:11.082034,400,24.613749504089355
0,https://www.digi.com.my/,2020-12-15 06:01:11.193582,200,0.09774637222290039
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:01:11.313663,200,0.21782660484313965
2,https://www.u.com.my/,2020-12-15 06:01:11.531575,200,0.43573856353759766
3,https://www.celcom.com.my/personal,2020-12-15 06:01:11.642331,200,0.5464949607849121
4,https://www.abc.com.my,2020-12-15 06:01:34.782337,400,23.686500549316406
0,https://www.digi.com.my/,2020-12-15 06:06:34.886925,200,0.0963594913482666
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:06:35.019738,200,0.229172945022583
2,https://www.u.com.my/,2020-12-15 06:06:35.197202,200,0.40663695335388184
3,https://www.celcom.com.my/personal,2020-12-15 06:06:35.312451,200,0.5218856334686279
4,https://www.abc.com.my,2020-12-15 06:06:58.421770,400,23.63120436668396
0,https://www.digi.com.my/,2020-12-15 06:11:58.534061,200,0.09355425834655762
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:11:58.632032,200,0.19152522087097168
2,https://www.u.com.my/,2020-12-15 06:11:58.793408,200,0.3529021739959717
3,https://www.celcom.com.my/personal,2020-12-15 06:11:58.904034,200,0.4635274410247803
4,https://www.abc.com.my,2020-12-15 06:12:22.043262,400,23.602755784988403
0,https://www.digi.com.my/,2020-12-15 06:17:22.153770,200,0.09611034393310547
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:17:22.255777,200,0.19811749458312988
2,https://www.u.com.my/,2020-12-15 06:17:22.431087,200,0.3734266757965088
3,https://www.celcom.com.my/personal,2020-12-15 06:17:22.540809,200,0.48314929008483887
4,https://www.abc.com.my,2020-12-15 06:17:45.625715,400,23.568054914474487
0,https://www.digi.com.my/,2020-12-15 06:22:45.723606,200,0.0876460075378418
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:22:45.833579,200,0.19761896133422852
2,https://www.u.com.my/,2020-12-15 06:22:45.986843,200,0.35088300704956055
3,https://www.celcom.com.my/personal,2020-12-15 06:22:46.104945,200,0.46898555755615234
4,https://www.abc.com.my,2020-12-15 06:23:09.203362,400,23.56740164756775
0,https://www.digi.com.my/,2020-12-15 06:28:09.319322,200,0.09981536865234375
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:28:09.416378,200,0.19687104225158691
2,https://www.u.com.my/,2020-12-15 06:28:09.594726,200,0.37521910667419434
3,https://www.celcom.com.my/personal,2020-12-15 06:28:09.703572,200,0.48406529426574707
4,https://www.abc.com.my,2020-12-15 06:28:32.809441,400,23.58993434906006
0,https://www.digi.com.my/,2020-12-15 06:33:32.915322,200,0.08515286445617676
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:33:33.015292,200,0.18512320518493652
2,https://www.u.com.my/,2020-12-15 06:33:33.159375,200,0.3292062282562256
3,https://www.celcom.com.my/personal,2020-12-15 06:33:33.283757,200,0.45358800888061523
4,https://www.abc.com.my,2020-12-15 06:33:56.404146,400,23.57397699356079
0,https://www.digi.com.my/,2020-12-15 06:38:56.520058,200,0.10345268249511719
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:38:56.654076,200,0.237471342086792
2,https://www.u.com.my/,2020-12-15 06:38:58.317484,200,1.9008793830871582
3,https://www.celcom.com.my/personal,2020-12-15 06:38:58.428005,200,2.011399745941162
4,https://www.abc.com.my,2020-12-15 06:39:21.604707,400,25.188101530075073
0,https://www.digi.com.my/,2020-12-15 06:44:21.720602,200,0.09607148170471191
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:44:21.819654,200,0.19512391090393066
2,https://www.u.com.my/,2020-12-15 06:44:21.986388,200,0.3618581295013428
3,https://www.celcom.com.my/personal,2020-12-15 06:44:22.102459,200,0.47792863845825195
4,https://www.abc.com.my,2020-12-15 06:44:45.258677,400,23.63414692878723
0,https://www.digi.com.my/,2020-12-15 06:49:45.367995,200,0.09237504005432129
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:49:45.467007,200,0.19138646125793457
2,https://www.u.com.my/,2020-12-15 06:49:45.628857,200,0.35323619842529297
3,https://www.celcom.com.my/personal,2020-12-15 06:49:45.763186,200,0.4875650405883789
4,https://www.abc.com.my,2020-12-15 06:50:08.915375,400,23.6397545337677
0,https://www.digi.com.my/,2020-12-15 06:55:09.044063,200,0.11392831802368164
1,https://www.maxis.com.my/whats-new/,2020-12-15 06:55:09.174931,200,0.2447965145111084
2,https://www.u.com.my/,2020-12-15 06:55:09.347276,200,0.4171414375305176
3,https://www.celcom.com.my/personal,2020-12-15 06:55:09.451883,200,0.5217485427856445
4,https://www.abc.com.my,2020-12-15 06:55:32.596308,400,23.666173458099365
0,https://www.digi.com.my/,2020-12-15 07:00:32.711518,200,0.10424518585205078
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:00:32.833220,200,0.22594690322875977
2,https://www.u.com.my/,2020-12-15 07:00:33.045313,200,0.43804073333740234
3,https://www.celcom.com.my/personal,2020-12-15 07:00:33.156480,200,0.5492076873779297
4,https://www.abc.com.my,2020-12-15 07:00:56.286775,400,23.679502725601196
0,https://www.digi.com.my/,2020-12-15 07:05:56.412995,200,0.10652327537536621
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:05:56.513923,200,0.20745158195495605
2,https://www.u.com.my/,2020-12-15 07:05:56.668141,200,0.36166930198669434
3,https://www.celcom.com.my/personal,2020-12-15 07:05:56.777348,200,0.47087621688842773
4,https://www.abc.com.my,2020-12-15 07:06:19.908331,400,23.60186004638672
0,https://www.digi.com.my/,2020-12-15 07:11:20.008411,200,0.09240555763244629
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:11:20.125475,200,0.20946907997131348
2,https://www.u.com.my/,2020-12-15 07:11:20.285020,200,0.36901378631591797
3,https://www.celcom.com.my/personal,2020-12-15 07:11:20.405918,200,0.489912748336792
4,https://www.abc.com.my,2020-12-15 07:11:43.538279,400,23.622272729873657
0,https://www.digi.com.my/,2020-12-15 07:16:43.658603,200,0.10564684867858887
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:16:43.756748,200,0.20379161834716797
2,https://www.u.com.my/,2020-12-15 07:16:43.902913,200,0.3499574661254883
3,https://www.celcom.com.my/personal,2020-12-15 07:16:44.026424,200,0.4734680652618408
4,https://www.abc.com.my,2020-12-15 07:17:07.143846,400,23.590890645980835
0,https://www.digi.com.my/,2020-12-15 07:22:07.249470,200,0.08912920951843262
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:22:07.348325,200,0.18798470497131348
2,https://www.u.com.my/,2020-12-15 07:22:08.547993,200,1.3876523971557617
3,https://www.celcom.com.my/personal,2020-12-15 07:22:08.656675,200,1.4963340759277344
4,https://www.abc.com.my,2020-12-15 07:22:31.784750,400,24.624408960342407
0,https://www.digi.com.my/,2020-12-15 07:27:31.900276,200,0.10799813270568848
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:27:32.005150,200,0.21287226676940918
2,https://www.u.com.my/,2020-12-15 07:27:32.192784,200,0.40050625801086426
3,https://www.celcom.com.my/personal,2020-12-15 07:27:32.304313,200,0.5120351314544678
4,https://www.abc.com.my,2020-12-15 07:27:55.436918,400,23.644639492034912
0,https://www.digi.com.my/,2020-12-15 07:32:55.541849,200,0.09226226806640625
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:32:55.664343,200,0.21475625038146973
2,https://www.u.com.my/,2020-12-15 07:32:55.846283,200,0.3966965675354004
3,https://www.celcom.com.my/personal,2020-12-15 07:32:55.954198,200,0.5046119689941406
4,https://www.abc.com.my,2020-12-15 07:33:19.069397,400,23.619810104370117
0,https://www.digi.com.my/,2020-12-15 07:38:19.192296,200,0.10737895965576172
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:38:19.295879,200,0.21096253395080566
2,https://www.u.com.my/,2020-12-15 07:38:24.385144,200,5.300226926803589
3,https://www.celcom.com.my/personal,2020-12-15 07:38:24.495304,200,5.410387754440308
4,https://www.abc.com.my,2020-12-15 07:38:47.639735,400,28.55481791496277
0,https://www.digi.com.my/,2020-12-15 07:43:47.763346,200,0.10868406295776367
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:43:47.867635,200,0.21297264099121094
2,https://www.u.com.my/,2020-12-15 07:43:48.039795,200,0.3851330280303955
3,https://www.celcom.com.my/personal,2020-12-15 07:43:48.148692,200,0.4940297603607178
4,https://www.abc.com.my,2020-12-15 07:44:11.263342,400,23.608680248260498
0,https://www.digi.com.my/,2020-12-15 07:49:11.365787,200,0.09651446342468262
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:49:11.504560,200,0.23528766632080078
2,https://www.u.com.my/,2020-12-15 07:49:11.687652,200,0.4183797836303711
3,https://www.celcom.com.my/personal,2020-12-15 07:49:11.800137,200,0.5308647155761719
4,https://www.abc.com.my,2020-12-15 07:49:34.928352,400,23.659080505371094
0,https://www.digi.com.my/,2020-12-15 07:54:35.038841,200,0.09988117218017578
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:54:35.134941,200,0.1959819793701172
2,https://www.u.com.my/,2020-12-15 07:54:35.290932,200,0.3519721031188965
3,https://www.celcom.com.my/personal,2020-12-15 07:54:35.395839,200,0.4568796157836914
4,https://www.abc.com.my,2020-12-15 07:54:58.498165,400,23.559205055236816
0,https://www.digi.com.my/,2020-12-15 07:59:58.639924,200,0.13307833671569824
1,https://www.maxis.com.my/whats-new/,2020-12-15 07:59:58.760680,200,0.25383472442626953
2,https://www.u.com.my/,2020-12-15 07:59:58.921528,200,0.41468238830566406
3,https://www.celcom.com.my/personal,2020-12-15 07:59:59.031070,200,0.5242247581481934
4,https://www.abc.com.my,2020-12-15 08:00:22.121122,400,23.61427664756775
0,https://www.digi.com.my/,2020-12-15 08:05:22.244726,200,0.11090874671936035
1,https://www.maxis.com.my/whats-new/,2020-12-15 08:05:22.346377,200,0.21255922317504883
2,https://www.u.com.my/,2020-12-15 08:05:23.519154,200,1.3853356838226318
3,https://www.celcom.com.my/personal,2020-12-15 08:05:23.627203,200,1.493384838104248
4,https://www.abc.com.my,2020-12-15 08:05:46.736485,400,24.6026668548584
0,https://www.digi.com.my/,2020-12-15 08:10:46.840003,200,0.09268403053283691
1,https://www.maxis.com.my/whats-new/,2020-12-15 08:10:46.960279,200,0.21296000480651855
2,https://www.u.com.my/,2020-12-15 08:10:47.116655,200,0.3693358898162842
3,https://www.celcom.com.my/personal,2020-12-15 08:10:47.224321,200,0.4770021438598633
4,https://www.abc.com.my,2020-12-15 08:11:10.377230,400,23.629910707473755
0,https://www.digi.com.my/,2020-12-15 08:16:10.478716,200,0.09608650207519531
1,https://www.maxis.com.my/whats-new/,2020-12-15 08:16:10.579689,200,0.19705963134765625
2,https://www.u.com.my/,2020-12-15 08:16:11.787508,200,1.4048783779144287
3,https://www.celcom.com.my/personal,2020-12-15 08:16:11.900148,200,1.5175182819366455
4,https://www.abc.com.my,2020-12-15 08:16:35.015956,400,24.633326053619385
0,https://www.digi.com.my/,2020-12-15 08:21:35.136392,200,0.10173320770263672
1,https://www.maxis.com.my/whats-new/,2020-12-15 08:21:35.238500,200,0.2038412094116211
2,https://www.u.com.my/,2020-12-15 08:21:35.409811,200,0.3751528263092041
3,https://www.celcom.com.my/personal,2020-12-15 08:21:35.521274,200,0.4866158962249756
4,https://www.abc.com.my,2020-12-15 08:21:58.606717,400,23.572059154510498
0,https://www.digi.com.my/,2020-12-15 08:26:58.704150,200,0.09174609184265137
1,https://www.maxis.com.my/whats-new/,2020-12-15 08:26:58.836690,200,0.22428560256958008
2,https://www.u.com.my/,2020-12-15 08:26:59.992834,200,1.380429744720459
3,https://www.celcom.com.my/personal,2020-12-15 08:27:00.108281,200,1.4958767890930176
4,https://www.abc.com.my,2020-12-15 08:27:23.252287,400,24.639882802963257
0,https://www.digi.com.my/,2020-12-15 08:32:23.356184,200,0.09140443801879883
1,https://www.maxis.com.my/whats-new/,2020-12-15 08:32:23.462094,200,0.19731497764587402
2,https://www.u.com.my/,2020-12-15 08:32:25.193349,200,1.9285695552825928
3,https://www.celcom.com.my/personal,2020-12-15 08:32:25.299154,200,2.034374713897705
4,https://www.abc.com.my,2020-12-15 08:32:48.416175,400,25.15139603614807
0,https://www.digi.com.my/,2020-12-15 08:37:48.516428,200,0.08541250228881836
1,https://www.maxis.com.my/whats-new/,2020-12-15 08:37:48.615282,200,0.1842665672302246
2,https://www.u.com.my/,2020-12-15 08:37:50.804352,200,2.3733365535736084
3,https://www.celcom.com.my/personal,2020-12-15 08:37:50.918297,200,2.487281560897827
